File line_2.dat has 594 lines
0.035229 9.488899 1.924073 0.054072 -2.368466
0.035229 9.488899 1.924073 0.054072 -3.758993
0.004998 9.532003 1.941516 0.006466 -0.039031
0.003530 9.554299 1.924059 0.047077 -0.760635
0.010569 9.530760 1.960832 0.026520 -0.408550
0.010569 9.530760 1.960832 0.026520 -0.762532
0.010569 9.530760 1.960832 0.026520 -3.698795
0.019361 9.483307 1.967869 0.028998 -0.694580
0.014765 9.485701 1.942847 0.058503 -1.594359
0.044334 9.511056 1.972077 0.057327 -3.069470
0.043833 9.520536 1.932314 0.052863 -2.776986
0.025058 9.549729 1.925993 0.006364 -0.293246
0.034137 9.524602 1.955592 0.028369 -1.160367
0.054086 9.546694 2.000977 0.021718 -1.706637
0.027379 9.510128 1.999141 0.056439 -2.086591
0.027379 9.510128 1.999141 0.056439 -5.036136
0.009062 9.558200 1.964579 0.020181 -0.253992
0.009062 9.558200 1.964579 0.020181 -1.310563
0.009062 9.558200 1.964579 0.020181 -3.552787
0.026870 9.564813 1.958215 0.025122 -0.802859
0.022461 9.589779 1.943102 0.047724 -1.463030
0.006844 9.574509 1.902224 0.008858 -0.073233
0.007635 9.623625 1.936396 0.004029 -0.040410
0.001143 9.599721 1.921125 0.022711 -0.168993
0.001143 9.599721 1.921125 0.022711 -2.422112
0.022691 9.576518 1.915430 0.054036 -1.748406
0.056281 9.540757 1.962147 0.051454 -3.447209
0.034037 9.577616 1.971719 0.015069 -0.716169
0.034037 9.577616 1.971719 0.015069 -2.984003
0.047070 9.599972 1.940299 0.032093 -1.861246
0.005885 9.614049 1.919243 0.048741 -0.886239
0.005248 9.644040 1.933760 0.023645 -0.247933
0.019096 9.599428 1.977305 0.019890 -0.451418
0.019096 9.599428 1.977305 0.019890 -2.955062
0.027914 9.580202 1.948311 0.004180 -0.305924
0.021485 9.583756 1.990074 0.004567 -0.201590
0.019630 9.551648 2.030750 0.027715 -0.665757
0.019630 9.551648 2.030750 0.027715 -4.005704
0.042938 9.579483 1.981273 0.007413 -0.752950
0.064706 9.596724 1.944298 0.027890 -2.546504
0.051731 9.624494 1.947345 0.022244 -1.625258
0.012144 9.662223 1.951535 0.044210 -0.943180
0.012144 9.662223 1.951535 0.044210 -5.998890
0.054543 9.622028 2.000624 0.083819 -5.685844
0.005704 9.615433 2.024673 0.101306 -3.400950
0.006391 9.637140 2.018366 0.080123 -2.222948
0.006391 9.637140 2.018366 0.080123 -4.525287
0.016234 9.648280 2.056021 0.096219 -3.755766
0.045448 9.620326 2.055366 0.065866 -3.680059
0.031615 9.595634 2.064023 0.052026 -2.077793
0.031615 9.595634 2.064023 0.052026 -5.193734
0.014070 9.568040 2.059246 0.076936 -2.459781
0.033607 9.615244 2.093489 0.043559 -1.768510
0.050707 9.656663 2.050163 0.008378 -1.036866
0.050707 9.656663 2.050163 0.008378 -3.345212
0.023942 9.673365 2.002146 0.051119 -1.673322
0.003858 9.650968 2.023273 0.045773 -0.731586
0.003858 9.650968 2.023273 0.045773 -2.044772
0.038349 9.659548 2.058031 0.017564 -0.928520
0.038349 9.659548 2.058031 0.017564 -6.577402
0.058250 9.674259 2.062667 0.012388 -1.481932
0.058250 9.674259 2.062667 0.012388 -4.020008
0.058250 9.674259 2.062667 0.012388 -6.678079
0.101281 9.699025 2.108803 0.044195 -6.285444
0.101281 9.699025 2.108803 0.044195 -12.486736
0.100840 9.661858 2.157581 0.093476 -11.214295
0.100840 9.661858 2.157581 0.093476 -14.440982
0.080267 9.651497 2.185159 0.090534 -8.664316
0.054975 9.658968 2.150523 0.104420 -7.545761
0.054975 9.658968 2.150523 0.104420 -14.985021
0.091187 9.678510 2.120138 0.122582 -13.572091
0.091187 9.678510 2.120138 0.122582 -17.106985
0.107621 9.689332 2.140818 0.077939 -10.226426
0.110823 9.650133 2.096960 0.041985 -6.935020
0.110823 9.650133 2.096960 0.041985 -9.620889
0.120058 9.675536 2.096857 0.005102 -4.652505
0.120058 9.675536 2.096857 0.005102 -8.556763
0.120058 9.675536 2.096857 0.005102 -9.941574
0.169949 9.660493 2.069903 0.012100 -9.843165
0.169949 9.660493 2.069903 0.012100 -13.796126
0.182235 9.649431 2.118535 0.007869 -10.733418
0.182235 9.649431 2.118535 0.007869 -15.949292
0.160698 9.653247 2.109389 0.053267 -13.596994
0.160698 9.653247 2.109389 0.053267 -18.035485
0.187266 9.699151 2.147342 0.038521 -15.141047
0.187266 9.699151 2.147342 0.038521 -25.855246
0.154215 9.684515 2.122373 0.080641 -16.381787
0.156374 9.715084 2.153431 0.064086 -14.434967
0.189260 9.748269 2.117100 0.034270 -14.839771
0.186179 9.785736 2.082280 0.037089 -14.804974
0.164482 9.801457 2.041178 0.013063 -9.362161
0.133711 9.833236 2.027247 0.017337 -6.776157
0.086765 9.784042 1.991158 0.063111 -6.671439
0.041041 9.804978 2.039110 0.053634 -2.662147
0.041041 9.804978 2.039110 0.053634 -5.502680
0.046584 9.851904 1.991912 0.057921 -3.243614
0.011326 9.877259 1.972074 0.037293 -0.702056
0.011326 9.877259 1.972074 0.037293 -3.357928
0.027862 9.905325 2.003310 0.030853 -1.023904
0.027862 9.905325 2.003310 0.030853 -2.170304
0.009103 9.925375 1.967768 0.019656 -0.245646
0.007277 9.905200 1.998716 0.034852 -0.527135
0.028425 9.927303 2.038826 0.061274 -2.389654
0.028425 9.927303 2.038826 0.061274 -7.306341
0.017205 9.929462 2.035019 0.079882 -2.799503
0.006481 9.968280 2.053757 0.032170 -0.443682
0.006481 9.968280 2.053757 0.032170 -1.723005
0.006481 9.968280 2.053757 0.032170 -2.798820
0.009130 9.924618 2.034959 0.022634 -0.299652
0.009130 9.924618 2.034959 0.022634 -1.279251
0.011495 9.960820 2.079641 0.038132 -0.731463
0.011495 9.960820 2.079641 0.038132 -4.211458
0.035586 9.918520 2.080734 0.042883 -1.828776
0.002285 9.886957 2.040072 0.055764 -1.000795
0.002285 9.886957 2.040072 0.055764 -3.459493
0.002285 9.886957 2.040072 0.055764 -4.003840
0.020392 9.902606 2.062459 0.091209 -3.699053
0.017165 9.947120 2.054515 0.080394 -2.826765
0.001527 9.935077 2.062471 0.113496 -3.929405
0.001527 9.935077 2.062471 0.113496 -5.117194
0.001527 9.935077 2.062471 0.113496 -7.182123
0.034473 9.965433 2.038778 0.083075 -4.103821
0.034473 9.965433 2.038778 0.083075 -8.870843
0.013258 9.997370 2.067679 0.045499 -1.025353
0.013258 9.997370 2.067679 0.045499 -1.797681
0.058737 9.959343 2.108841 0.014193 -1.579702
0.058737 9.959343 2.108841 0.014193 -2.994359
0.092003 9.975866 2.150507 0.037022 -4.944260
0.055355 9.999815 2.165545 0.020431 -1.705849
0.055355 9.999815 2.165545 0.020431 -6.749643
0.081401 9.999909 2.136012 0.060161 -5.951802
0.036959 9.983000 2.113219 0.053574 -2.434282
0.048051 9.935015 2.152215 0.029384 -1.780874
0.054504 9.951189 2.172218 0.022984 -1.783316
0.041310 9.925861 2.199935 0.038669 -1.899771
0.041310 9.925861 2.199935 0.038669 -2.575817
0.046919 9.901069 2.183758 0.070095 -4.066592
0.046919 9.901069 2.183758 0.070095 -8.093026
0.069937 9.889384 2.158921 0.108432 -9.449244
0.027177 9.937900 2.156880 0.130526 -7.386446
0.023170 9.943364 2.193435 0.085700 -3.520299
0.065612 9.932270 2.235293 0.079852 -6.284465
0.029561 9.895968 2.220395 0.059727 -2.367821
0.024783 9.943854 2.207183 0.041305 -1.297184
0.053397 9.977688 2.199271 0.021605 -1.670735
0.061298 9.971363 2.181677 0.053813 -3.935396
0.061298 9.971363 2.181677 0.053813 -4.709352
0.049173 9.927840 2.145086 0.029511 -1.838786
0.079549 9.924173 2.107611 0.019909 -2.937902
0.112475 9.949621 2.118881 0.006474 -4.202249
0.063038 9.953263 2.086670 0.042696 -3.320361
0.063038 9.953263 2.086670 0.042696 -6.200951
0.095666 9.906846 2.090762 0.044056 -5.798162
0.099473 9.886501 2.100301 0.034921 -5.364346
0.099473 9.886501 2.100301 0.034921 -6.263556
0.100819 9.853154 2.065131 0.030762 -5.142131
0.100819 9.853154 2.065131 0.030762 -7.467978
0.100819 9.853154 2.065131 0.030762 -8.687992
0.110293 9.805024 2.075161 0.010741 -4.350865
0.110293 9.805024 2.075161 0.010741 -8.064018
0.076452 9.777892 2.075549 0.009389 -2.188467
0.053201 9.797096 2.108618 0.018009 -1.506043
0.053201 9.797096 2.108618 0.018009 -3.761946
0.102812 9.830836 2.141307 0.008283 -3.665646
0.102812 9.830836 2.141307 0.008283 -8.938233
0.066612 9.817332 2.117479 0.000612 -1.342154
0.066612 9.817332 2.117479 0.000612 -3.640148
0.062287 9.815558 2.110824 0.002907 -1.262336
0.062287 9.815558 2.110824 0.002907 -3.407237
0.087534 9.836023 2.088498 0.012585 -2.977033
0.088675 9.787634 2.133190 0.060282 -6.589899
0.127112 9.825642 2.179078 0.014145 -5.926210
0.085359 9.868223 2.205975 0.007555 -2.564042
0.085359 9.868223 2.205975 0.007555 -3.730961
0.085359 9.868223 2.205975 0.007555 -8.931272
0.060339 9.868559 2.205415 0.040197 -3.001931
0.060545 9.905740 2.254676 0.016474 -1.761769
0.026519 9.917237 2.216391 0.016609 -0.552445
0.026519 9.917237 2.216391 0.016609 -3.313423
0.001845 9.892278 2.242374 0.041528 -0.558705
0.003487 9.919279 2.284176 0.037843 -0.507335
0.003487 9.919279 2.284176 0.037843 -1.891429
0.010864 9.951093 2.240745 0.026329 -0.410832
0.038893 9.909421 2.214093 0.006066 -0.600312
0.050939 9.943919 2.207484 0.002708 -0.854756
0.050939 9.943919 2.207484 0.002708 -4.261207
0.087090 9.965537 2.200372 0.009302 -2.759527
0.087090 9.965537 2.200372 0.009302 -5.419167
0.086310 9.981939 2.220007 0.004610 -2.455144
0.065078 9.949447 2.173458 0.004355 -1.431812
0.017030 9.910731 2.208930 0.043497 -1.088088
0.043490 9.913293 2.166413 0.008752 -0.810577
0.034307 9.956591 2.145070 0.046662 -1.947130
0.049261 9.932639 2.128700 0.001500 -0.765266
0.034059 9.929991 2.156399 0.002505 -0.397078
0.034059 9.929991 2.156399 0.002505 -1.998389
0.015661 9.896169 2.190355 0.035944 -0.790917
0.052347 9.900846 2.194377 0.001960 -0.875924
0.002722 9.942286 2.211467 0.027614 -0.273334
0.002722 9.942286 2.211467 0.027614 -1.555940
0.032132 9.913167 2.257980 0.077248 -3.553309
0.032132 9.913167 2.257980 0.077248 -8.946800
0.018416 9.874980 2.267913 0.054636 -1.584970
0.023708 9.834184 2.244841 0.010460 -0.346732
0.023708 9.834184 2.244841 0.010460 -2.371573
0.023708 9.834184 2.244841 0.010460 -3.237161
0.010653 9.787300 2.237594 0.057295 -1.371245
0.005086 9.825725 2.238941 0.040750 -0.623971
0.005086 9.825725 2.238941 0.040750 -3.271114
0.005086 9.825725 2.238941 0.040750 -3.835007
0.040781 9.820408 2.250960 0.018431 -1.041291
0.040781 9.820408 2.250960 0.018431 -2.740822
0.035090 9.834341 2.225615 0.065846 -3.025893
0.028464 9.805076 2.251850 0.030512 -1.033026
0.009901 9.815291 2.300459 0.027753 -0.421100
0.040635 9.831762 2.281250 0.004022 -0.592295
0.053768 9.864030 2.239573 0.030334 -2.100751
0.025267 9.893185 2.267850 0.065532 -2.448574
0.025267 9.893185 2.267850 0.065532 -6.777830
0.065013 9.893051 2.227283 0.064939 -5.015567
0.079028 9.919985 2.195373 0.026725 -3.321596
0.079028 9.919985 2.195373 0.026725 -5.908597
0.049626 9.915250 2.193552 0.071997 -4.393298
0.008431 9.896246 2.152365 0.115843 -4.586905
0.008431 9.896246 2.152365 0.115843 -13.308139
0.035313 9.898169 2.143107 0.120729 -7.231636
0.035313 9.898169 2.143107 0.120729 -9.655281
0.002865 9.921744 2.156311 0.159524 -7.831929
0.002865 9.921744 2.156311 0.159524 -8.354787
0.002865 9.921744 2.156311 0.159524 -13.387598
0.042950 9.913350 2.116503 0.138516 -9.780114
0.035007 9.918500 2.114675 0.149509 -10.111745
0.035007 9.918500 2.114675 0.149509 -17.037137
0.006865 9.910923 2.119267 0.112529 -4.233711
0.006865 9.910923 2.119267 0.112529 -10.770630
0.000760 9.913992 2.116559 0.087851 -2.332013
0.000760 9.913992 2.116559 0.087851 -6.868292
0.000760 9.913992 2.116559 0.087851 -9.122979
0.048875 9.904374 2.089729 0.061233 -3.600736
0.023040 9.856686 2.084292 0.017067 -0.477755
0.032666 9.819696 2.117868 0.011226 -0.572179
0.032666 9.819696 2.117868 0.011226 -2.149233
0.032666 9.819696 2.117868 0.011226 -4.117609
0.055403 9.808125 2.082956 0.000814 -0.938627
0.055403 9.808125 2.082956 0.000814 -3.991764
0.063363 9.774230 2.036270 0.048730 -3.731772
0.092573 9.760688 2.002846 0.024578 -4.076119
0.092573 9.760688 2.002846 0.024578 -10.178129
0.086184 9.809309 1.953078 0.015962 -3.098848
0.044199 9.767955 1.920930 0.046883 -2.463885
0.041103 9.760978 1.940930 0.039398 -1.924662
0.003930 9.747193 1.966338 0.078981 -2.041671
0.003930 9.747193 1.966338 0.078981 -5.542212
0.013696 9.744120 1.962854 0.068299 -1.996779
0.052894 9.704684 1.922820 0.020232 -1.588145
0.042968 9.740602 1.886155 0.013219 -0.937630
0.042968 9.740602 1.886155 0.013219 -1.210556
0.042968 9.740602 1.886155 0.013219 -4.596522
0.035690 9.752026 1.922682 0.018297 -0.865619
0.035690 9.752026 1.922682 0.018297 -3.141680
0.016859 9.711384 1.876868 0.005513 -0.148661
0.016859 9.711384 1.876868 0.005513 -2.561812
0.019649 9.703733 1.836123 0.007364 -0.216732
0.019649 9.703733 1.836123 0.007364 -0.311028
0.019649 9.703733 1.836123 0.007364 -1.416435
0.012314 9.661846 1.838771 0.056658 -1.412859
0.012314 9.661846 1.838771 0.056658 -3.649926
0.021045 9.615984 1.798297 0.103047 -4.573507
0.012217 9.573863 1.847253 0.108304 -4.313967
0.012217 9.573863 1.847253 0.108304 -11.369918
0.031687 9.562163 1.803130 0.103950 -5.464056
0.077219 9.566144 1.826704 0.062896 -5.830816
0.034180 9.556346 1.782064 0.089130 -4.516030
0.033681 9.535751 1.769371 0.063897 -2.827900
0.033681 9.535751 1.769371 0.063897 -3.499148
0.022705 9.518154 1.770911 0.056110 -1.844926
0.035183 9.474792 1.763825 0.042173 -1.777233
0.035199 9.520073 1.772754 0.041090 -1.728517
0.035199 9.520073 1.772754 0.041090 -3.053775
0.060449 9.506589 1.740110 0.035338 -2.725020
0.060449 9.506589 1.740110 0.035338 -3.382377
0.060449 9.506589 1.740110 0.035338 -5.409048
0.018713 9.481412 1.733587 0.041027 -1.059950
0.018713 9.481412 1.733587 0.041027 -1.931660
0.018713 9.481412 1.733587 0.041027 -4.450670
0.034446 9.513902 1.754567 0.064693 -2.919123
0.015447 9.546616 1.774267 0.095656 -3.666116
0.056492 9.539163 1.802265 0.046479 -3.149083
0.056492 9.539163 1.802265 0.046479 -5.423918
0.089732 9.587054 1.837903 0.037466 -4.805280
0.091410 9.548646 1.800482 0.002117 -2.597959
0.063512 9.503960 1.773869 0.000134 -1.203117
0.063512 9.503960 1.773869 0.000134 -5.556324
0.084973 9.508178 1.777317 0.024611 -3.566569
0.084973 9.508178 1.777317 0.024611 -8.111875
0.036407 9.503821 1.784786 0.072418 -3.517288
0.045959 9.472474 1.815530 0.026658 -1.566155
0.045959 9.472474 1.815530 0.026658 -5.798167
0.050315 9.494106 1.796370 0.075515 -4.702436
0.043525 9.522089 1.783637 0.064676 -3.477125
0.026445 9.493062 1.770244 0.092156 -4.177629
0.026445 9.493062 1.770244 0.092156 -6.773357
0.026445 9.493062 1.770244 0.092156 -8.795256
0.029031 9.450986 1.761772 0.135312 -8.021579
0.029031 9.450986 1.761772 0.135312 -16.208752
0.023686 9.436422 1.777991 0.167967 -10.909119
0.020220 9.465221 1.827366 0.135526 -7.204286
0.010323 9.461703 1.802545 0.098842 -3.539324
0.010323 9.461703 1.802545 0.098842 -6.119859
0.042059 9.483848 1.818130 0.092166 -5.350904
0.067236 9.446151 1.801497 0.051115 -4.160069
0.067236 9.446151 1.801497 0.051115 -5.117625
0.057932 9.426133 1.818387 0.047953 -3.329851
0.057932 9.426133 1.818387 0.047953 -5.574298
0.047486 9.443893 1.838812 0.033562 -1.950910
0.047486 9.443893 1.838812 0.033562 -5.812295
0.047918 9.424829 1.863703 0.054024 -3.086462
0.047918 9.424829 1.863703 0.054024 -4.564442
0.036512 9.466811 1.836828 0.020617 -0.969326
0.036512 9.466811 1.836828 0.020617 -1.577839
0.036512 9.466811 1.836828 0.020617 -5.713472
0.017051 9.451550 1.804411 0.056296 -1.597775
0.055334 9.412297 1.808129 0.036647 -2.512746
0.029125 9.427859 1.834641 0.067319 -2.762503
0.022641 9.473690 1.791708 0.071765 -2.646992
0.071843 9.427620 1.809168 0.025451 -2.811480
0.098566 9.449969 1.827291 0.018912 -4.098880
0.079520 9.422366 1.865499 0.028020 -3.434798
0.077800 9.411778 1.885567 0.040713 -4.171448
0.059898 9.457421 1.930170 0.006226 -1.298571
0.059898 9.457421 1.930170 0.006226 -4.726861
0.011560 9.423575 1.959839 0.012615 -0.173575
0.011560 9.423575 1.959839 0.012615 -3.042154
0.025738 9.463150 1.978079 0.016731 -0.535674
0.017082 9.419963 2.019539 0.026144 -0.554923
0.017082 9.419963 2.019539 0.026144 -4.785748
0.041358 9.393280 2.067808 0.042168 -2.072045
0.033664 9.394988 2.088869 0.038227 -1.535008
0.044547 9.442064 2.115685 0.015946 -1.086846
0.044547 9.442064 2.115685 0.015946 -4.013611
0.027955 9.443028 2.123338 0.004831 -0.319257
0.041118 9.426647 2.129518 0.027049 -1.380074
0.041118 9.426647 2.129518 0.027049 -2.329447
0.002360 9.421903 2.088939 0.059644 -1.141807
0.002360 9.421903 2.088939 0.059644 -5.647710
0.002360 9.421903 2.088939 0.059644 -6.198161
0.001237 9.433533 2.050160 0.018091 -0.110955
0.001237 9.433533 2.050160 0.018091 -2.400555
0.024770 9.476376 2.009104 0.021387 -0.632742
0.024770 9.476376 2.009104 0.021387 -2.309697
0.027032 9.524745 2.033180 0.003910 -0.284342
0.027032 9.524745 2.033180 0.003910 -1.735058
0.027032 9.524745 2.033180 0.003910 -3.430532
0.029549 9.553145 2.023130 0.034515 -1.218974
0.029549 9.553145 2.023130 0.034515 -4.853787
0.004897 9.568538 2.058305 0.056682 -1.126209
0.004897 9.568538 2.058305 0.056682 -2.484712
0.004897 9.568538 2.058305 0.056682 -3.862311
0.030288 9.583340 2.063837 0.084614 -3.921126
0.006587 9.555015 2.050607 0.066400 -1.582177
0.006587 9.555015 2.050607 0.066400 -5.066076
0.006587 9.555015 2.050607 0.066400 -7.805976
0.032769 9.548695 2.084808 0.026338 -1.037604
0.009304 9.582074 2.118409 0.001158 -0.032507
0.005279 9.590064 2.071429 0.016869 -0.145689
0.051000 9.591316 2.104215 0.046371 -2.815846
0.062462 9.605509 2.084716 0.046378 -3.518322
0.069743 9.608799 2.043227 0.035875 -3.313123
0.025863 9.627180 2.040866 0.034362 -1.077254
0.052658 9.652453 2.047032 0.016317 -1.413014
0.052658 9.652453 2.047032 0.016317 -2.130866
0.048121 9.659661 2.071881 0.050350 -2.879866
0.016823 9.662369 2.047582 0.044242 -1.107474
0.016823 9.662369 2.047582 0.044242 -2.025037
0.034414 9.701453 2.007544 0.051206 -2.177228
0.010424 9.714772 1.963438 0.038922 -0.723191
0.010424 9.714772 1.963438 0.038922 -2.094663
0.002151 9.719416 1.938559 0.053457 -0.918401
0.008776 9.763040 1.961190 0.025865 -0.356418
0.008776 9.763040 1.961190 0.025865 -1.482360
0.026524 9.735942 1.945217 0.047145 -1.611871
0.012205 9.718431 1.913266 0.054569 -1.324225
0.012205 9.718431 1.913266 0.054569 -3.319928
0.038445 9.750428 1.933327 0.039319 -1.796048
0.003795 9.798675 1.978294 0.050832 -0.886260
0.001596 9.769308 1.936281 0.056001 -0.985287
0.001596 9.769308 1.936281 0.056001 -4.884097
0.043513 9.816007 1.963972 0.011333 -0.893401
0.044812 9.821868 1.928040 0.012424 -0.972950
0.044812 9.821868 1.928040 0.012424 -3.595951
0.039138 9.775080 1.949474 0.043219 -2.014444
0.032086 9.807188 1.900256 0.015973 -0.685967
0.032086 9.807188 1.900256 0.015973 -2.911830
0.037252 9.816122 1.892194 0.024680 -1.139164
0.011520 9.859100 1.884436 0.007406 -0.106384
0.037680 9.901028 1.869139 0.005408 -0.551405
0.007143 9.882566 1.915771 0.032495 -0.466644
0.007143 9.882566 1.915771 0.032495 -2.359135
0.007647 9.915081 1.931901 0.059873 -1.354028
0.007647 9.915081 1.931901 0.059873 -2.439998
0.036265 9.946378 1.962154 0.010558 -0.651145
0.036265 9.946378 1.962154 0.010558 -1.824700
0.010808 9.931351 1.940553 0.059455 -1.466250
0.010808 9.931351 1.940553 0.059455 -3.889098
0.005605 9.946945 1.936852 0.070533 -1.721697
0.005605 9.946945 1.936852 0.070533 -5.395982
0.005989 9.975852 1.939694 0.114326 -4.299275
0.005989 9.975852 1.939694 0.114326 -5.686423
0.001741 9.965369 1.955088 0.121710 -4.526347
0.010508 9.988787 1.965164 0.100571 -3.664519
0.010508 9.988787 1.965164 0.100571 -7.044438
0.007138 9.974708 2.011127 0.078170 -2.161395
0.007138 9.974708 2.011127 0.078170 -7.486582
0.007138 9.974708 2.011127 0.078170 -8.307886
0.005301 9.927309 2.046530 0.071837 -1.767232
0.026298 9.892649 2.083320 0.043116 -1.431008
0.049116 9.853440 2.038329 0.028607 -1.794104
0.049116 9.853440 2.038329 0.028607 -3.124662
0.064069 9.874213 2.067359 0.027914 -2.512918
0.073067 9.909268 2.103018 0.017426 -2.432121
0.073067 9.909268 2.103018 0.017426 -2.834654
0.058683 9.923631 2.085853 0.034045 -2.553736
0.058683 9.923631 2.085853 0.034045 -7.728366
0.084805 9.919712 2.096343 0.012719 -2.824724
0.040883 9.882960 2.104998 0.018494 -1.047120
0.051801 9.870997 2.142245 0.010065 -1.136735
0.051801 9.870997 2.142245 0.010065 -2.187851
0.045086 9.881769 2.101240 0.023678 -1.404400
0.045086 9.881769 2.101240 0.023678 -7.846206
0.055159 9.881883 2.128988 0.045819 -3.028397
0.055159 9.881883 2.128988 0.045819 -3.533850
0.043615 9.864489 2.135361 0.062401 -3.338111
0.048111 9.897889 2.166402 0.034213 -2.012811
0.048111 9.897889 2.166402 0.034213 -7.860268
0.096207 9.861720 2.200924 0.044723 -5.898792
0.096207 9.861720 2.200924 0.044723 -7.373342
0.062131 9.875431 2.187170 0.086112 -6.526867
0.033184 9.910698 2.232397 0.121157 -7.074934
0.033184 9.910698 2.232397 0.121157 -10.128784
0.042286 9.887400 2.237931 0.098135 -5.856323
0.042286 9.887400 2.237931 0.098135 -14.812605
0.042748 9.880367 2.248130 0.129236 -8.784859
0.085045 9.830714 2.276648 0.085644 -8.653020
0.085045 9.830714 2.276648 0.085644 -9.971626
0.080109 9.785252 2.248289 0.081892 -7.794559
0.049377 9.781834 2.205212 0.050861 -2.984153
0.034341 9.811858 2.244187 0.056236 -2.436634
0.034341 9.811858 2.244187 0.056236 -5.498457
0.066505 9.820043 2.254569 0.075991 -6.030611
0.052397 9.858244 2.304056 0.041709 -2.630255
0.052397 9.858244 2.304056 0.041709 -3.886201
0.058161 9.828603 2.319560 0.041453 -2.947111
0.045471 9.779947 2.272957 0.017259 -1.168740
0.014405 9.771764 2.315752 0.004497 -0.106116
0.031291 9.729498 2.293609 0.008979 -0.481634
0.003526 9.756603 2.255851 0.019861 -0.162441
0.001541 9.729480 2.245601 0.023993 -0.193641
0.001541 9.729480 2.245601 0.023993 -1.204357
0.001541 9.729480 2.245601 0.023993 -3.714726
0.046583 9.695731 2.280609 0.024412 -1.496971
0.034001 9.741342 2.320898 0.009254 -0.555703
0.034001 9.741342 2.320898 0.009254 -2.285075
0.040208 9.746359 2.281993 0.046794 -2.248097
0.040208 9.746359 2.281993 0.046794 -3.706264
0.062845 9.770832 2.288105 0.010168 -1.583283
0.062845 9.770832 2.288105 0.010168 -3.755558
0.080115 9.808978 2.293323 0.009609 -2.390943
0.080115 9.808978 2.293323 0.009609 -3.841174
0.053087 9.765648 2.341682 0.037496 -2.436925
0.027298 9.725273 2.337000 0.043368 -1.483136
0.027298 9.725273 2.337000 0.043368 -4.880998
0.055858 9.698857 2.335073 0.023230 -1.857717
0.055858 9.698857 2.335073 0.023230 -5.969318
0.053805 9.706011 2.371945 0.004351 -1.004490
0.063335 9.738172 2.345795 0.000245 -1.200588
0.056571 9.758728 2.305030 0.016044 -1.566098
0.079393 9.777868 2.273289 0.000631 -1.901943
0.076738 9.780857 2.317992 0.020585 -2.813138
0.076738 9.780857 2.317992 0.020585 -3.933886
0.062601 9.829228 2.337568 0.025681 -2.314731
0.062601 9.829228 2.337568 0.025681 -4.692405
0.062601 9.829228 2.337568 0.025681 -5.835630
0.017876 9.831640 2.328513 0.020862 -0.445677
0.009716 9.865442 2.282711 0.056109 -1.286887
0.033202 9.847491 2.318252 0.008316 -0.511933
0.033202 9.847491 2.318252 0.008316 -2.202208
0.047475 9.891331 2.292006 0.009307 -0.957579
0.015368 9.902101 2.243515 0.034937 -0.751564
0.060642 9.929015 2.276082 0.068406 -4.946023
0.018743 9.923234 2.236251 0.062460 -1.958362
0.017436 9.931542 2.278476 0.032809 -0.749793
0.037370 9.925775 2.259641 0.016911 -0.875108
0.020530 9.936679 2.279909 0.000178 -0.127362
0.059422 9.948304 2.301505 0.010828 -1.465733
0.011099 9.932008 2.289562 0.029096 -0.479845
0.055914 9.937811 2.320333 0.006426 -1.154230
0.055914 9.937811 2.320333 0.006426 -3.280247
0.024372 9.936730 2.350503 0.015775 -0.478709
0.018650 9.892215 2.388358 0.004644 -0.161150
0.041811 9.938555 2.405138 0.019332 -1.110332
0.005637 9.916450 2.424932 0.063519 -1.420429
0.004805 9.915335 2.436758 0.055402 -1.076589
0.038194 9.926066 2.451687 0.006584 -0.595515
0.026524 9.886350 2.447095 0.012872 -0.460976
0.026524 9.886350 2.447095 0.012872 -2.026977
0.023085 9.882984 2.431260 0.042236 -1.267276
0.040366 9.872376 2.452523 0.024422 -1.246666
0.040366 9.872376 2.452523 0.024422 -5.745401
0.015122 9.863874 2.449283 0.023795 -0.449831
0.015122 9.863874 2.449283 0.023795 -2.166255
0.020188 9.885283 2.463509 0.036886 -0.967470
0.020188 9.885283 2.463509 0.036886 -2.582004
0.029020 9.859661 2.496650 0.068249 -2.810035
0.020341 9.834106 2.474332 0.101159 -4.384354
0.067712 9.824305 2.469311 0.077341 -6.248982
0.067712 9.824305 2.469311 0.077341 -6.747674
0.034540 9.814445 2.510165 0.116269 -6.754742
0.068113 9.789190 2.543415 0.072237 -5.850341
0.052026 9.750101 2.532278 0.025238 -1.772992
0.060132 9.752690 2.566914 0.038530 -2.891077
0.027697 9.737803 2.566572 0.050076 -1.796437
0.068133 9.773664 2.532559 0.011788 -1.897041
0.067167 9.787239 2.492983 0.037625 -3.261445
0.060897 9.832707 2.468658 0.069812 -5.074193
0.060897 9.832707 2.468658 0.069812 -10.024186
0.100577 9.841191 2.473156 0.041430 -5.989333
0.100577 9.841191 2.473156 0.041430 -7.054606
0.084150 9.854109 2.438885 0.063846 -6.505115
0.084150 9.854109 2.438885 0.063846 -8.696029
0.084150 9.854109 2.438885 0.063846 -11.640705
0.088030 9.805442 2.431377 0.084553 -8.846092
0.088030 9.805442 2.431377 0.084553 -16.854884
0.108794 9.766726 2.421468 0.089403 -11.666773
0.139370 9.729432 2.375274 0.047331 -10.352616
0.139370 9.729432 2.375274 0.047331 -23.017358
0.103407 9.728078 2.341519 0.053909 -7.350301
0.061141 9.682650 2.357067 0.086046 -6.434186
